Name,Address,postalCode,waitingTime
HO KOK TONG GASTROENTEROLOGY &amp; MEDICAL CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #17-15, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,77
HO MEDICAL CENTRE PTE LTD," 352 CLEMENTI AVENUE 2, #01-115, Singapore 120352",120352,82
HO MEDICAL CLINIC,"PEOPLE'S PARK CTR 101 UPPER CROSS ST, #03-09, PEOPLE'S PARK CTR Singapore 058357",058357,98
HO SURGICAL CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #14-05, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,98
HO TONG CLINIC," 35 CIRCUIT RD, #01-448, Singapore 370035",370035,61
HOE AH LEONG SURGERY PTE LTD,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #03-10, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499,54
HOLISTIC CARE FAMILY CLINIC,"MULTI STOREY CAR PARK 455 SENGKANG WEST AVENUE, #01-10, MULTI STOREY CAR PARK Singapore 790455",790455,67
HOLLAND DENTAL PTE. LTD.," 40 HOLLAND DRIVE, #01-27, Singapore 270040",270040,85
HOME TEAM ACADEMY MEDICAL CENTRE," 501 OLD CHOA CHU KANG ROAD, #01-00, Singapore 698928",698928,23
HONG ASSOCIATES CLINIC," 111 JLN BUKIT MERAH, #01-1682, Singapore 160111",160111,30
HONG FAMILY CLINIC," 282 TAMPINES ST 22, #01-300, Singapore 520282",520282,117
HONG LEONG-NKF DIALYSIS CENTRE," 102 ALJUNIED CRESCENT, #01-265, Singapore 380102",380102,29
HONG PLASTIC SURGERY,"MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D 820 THOMSON ROAD, #06-68, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D Singapore 574623",574623,36
HONG WHYE CLINIC," 412 BEDOK NORTH AVE 2, #01-144, Singapore 460412",460412,87
HONG'S CLINIC PEOPLE'S PARK CENTRE,"PEOPLE'S PARK CENTRE 101 UPPER CROSS STREET, #B1-37, PEOPLE'S PARK CENTRE Singapore 058357",058357,9
HOPE FAMILY CLINIC AND SURGERY,"WOODLANDS NORTH PLAZA 883 WOODLANDS ST 82, #02-466A, WOODLANDS NORTH PLAZA Singapore 730883",730883,88
HOPE GASTROENTEROLOGY AND LIVER CLINIC,"MOUNT ELIZABETH HOSPITAL 3 MOUNT ELIZABETH, #15-02, MOUNT ELIZABETH HOSPITAL Singapore 228510",228510,74
HORIZON DENTAL SURGERY,"MANHATTAN HOUSE 151 CHIN SWEE ROAD, #01-25/27/28, MANHATTAN HOUSE Singapore 169876",169876,53
HORIZON MEDICAL CENTRE,"Thomson Imperial Court 200 Upper Thomson Road, #01-11, Thomson Imperial Court Singapore 574424",574424,21
HOSANNA ! DENTAL SURGERY," 123 TOA PAYOH LOR 1, #01-515, Singapore 310123",310123,85
HOSANNA CLINIC," 51 CIRCUIT ROAD, #01-797, Singapore 370051",370051,73
HOSANNA MEDICAL CENTRE," 51 CIRCUIT ROAD, #01-797, Singapore 370051",370051,92
HOUGANG CENTRAL MEDICAL CLINIC," 804 HOUGANG CENTRAL, #01-124, Singapore 530804",530804,18
HOUGANG CLINIC," 631 HOUGANG AVE 8, #01-16, Singapore 530631",530631,10
HOUGANG FAMILY MEDICINE CLINIC," 51 HOUGANG AVENUE 9, #02-01, Singapore 538776",538776,99
HOUGANG SPECIALIST EYE CENTRE PTE LTD," 501 Hougang Ave 8, #01-628, Singapore 530501",530501,111
HQ SCDF MEDICAL CENTRE,"HQ SINGAPORE CIVIL DEFENCE FORCE 91 UBI AVENUE 4, #01-00, HQ SINGAPORE CIVIL DEFENCE FORCE Singapore 408827",408827,87
HT LASER CLINIC,"FAR EAST PLAZA 14 SCOTTS ROAD, #05-13, FAR EAST PLAZA Singapore 228213",228213,67
HUA MEI CLINIC,"CENTRAL PLAZA 298 TIONG BAHRU ROAD, #15-01 TO 06, CENTRAL PLAZA Singapore 168730",168730,7
"HUA MEI CLINIC, WHAMPOA","WHAMPOA COMMUNITY CLUB 300 WHAMPOA DRIVE, #02-06, WHAMPOA COMMUNITY CLUB Singapore 327737",327737,63
HUAN CLINIC," 51 CHIN SWEE ROAD, #03-111, Singapore 160051",160051,13
HUANG EAR NOSE &amp; THROAT SURGERY PTE LTD,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #04-17, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499,73
HUANG SURGERY PRIVATE LIMITED,"VALLEY POINT OFFICE TOWER 491B RIVER VALLEY ROAD, #03-03A, VALLEY POINT OFFICE TOWER Singapore 248373",248373,79
HUI CLINIC + SURGERY," 157 ANG MO KIO AVE 4, #01-566, Singapore 560157",560157,115
HUI KOK PHENG RESPIRATORY AND INTERNAL MEDICINE CLINIC,"Mount Elizabeth Medical Centre 3 Mount Elizabeth, #11-03, Mount Elizabeth Medical Centre Singapore 228510",228510,78
HWANG &amp; LIANG FAMILY CLINIC &amp; SURGERY," 476 TAMPINES ST 44, #01-173, Singapore 520476",520476,47
HY WONG GASTROINTESTINAL &amp; LIVER SPECIALIST CLINIC,"Mount Elizabeth Medical Centre 3 Mount Elizabeth, #07-10, Mount Elizabeth Medical Centre Singapore 228510",228510,103
HYPERBARIC MEDICAL SERVICES PTE LTD,"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #10-02, NOVENA MEDICAL CENTER Singapore 307506",307506,84
I CARE DENTAL,"Thomson Plaza 301 Upper  Thomson Road, #03-15, Thomson Plaza Singapore 574408",574408,118
I-HEALTH MEDICAL CLINIC,"BENDEMEER VILLE 30 BENDEMEER ROAD, #01-883, BENDEMEER VILLE Singapore 330030",330030,46
I-HEALTH MEDICAL CLINIC (TOA PAYOH)," 186 TOA PAYOH CENTRAL, #01-430, Singapore 310186",310186,95
I-KIDZ CHILDREN'S CLINIC,"THE PARAGON 290 ORCHARD ROAD, #20-03, THE PARAGON Singapore 238859",238859,19
I.DENTAL @ UBI," 302 UBI AVENUE 1, #01-47, Singapore 400302",400302,21
I.DENTAL @ YISHUN,"NORTHPOINT CITY 1 NORTHPOINT DRIVE, #B1-176, NORTHPOINT CITY Singapore 768019",768019,5
I.DENTAL INVISALIGN DEDICATED CLINIC,"CAPITAL TOWER 168 ROBINSON ROAD, #13-04, CAPITAL TOWER Singapore 068912",068912,112
I.DENTAL SURGEONS,"CAPITAL TOWER 168 ROBINSON ROAD, #01-04, CAPITAL TOWER Singapore 068912",068912,19
I.MEDICAL &amp; I.AESTHETICS,"NORTHPOINT CITY 1 NORTHPOINT DRIVE, #B1-176, NORTHPOINT CITY Singapore 768019",768019,62
ICA DIVISION CLINIC,ICA BUILDING 10 KALLANG ROAD ICA BUILDING Singapore 208718,208718,50
ICARE MEDICAL AND WELLNESS CLINIC," 22 HAVELOCK ROAD, #01-701, Singapore 160022",160022,119
ICCAPS @ ALVERNIA,"MOUNT ALVERNIA HOSPITAL 820 THOMSON ROAD, #07-58, MOUNT ALVERNIA HOSPITAL Singapore 574623",574623,117
ICON CANCER CENTRE FARRER PARK,"FARRER PARK MEDICAL CENTRE 1 FARRER PARK STATION ROAD, #09-13 to 20, FARRER PARK MEDICAL CENTRE Singapore 217562",217562,66
ICON CANCER CENTRE GLENEAGLES,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #05-15, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499,60
ICON CANCER CENTRE MOUNT ALVERNIA,"MOUNT ALVERNIA MEDICAL CENTRE A 820 THOMSON ROAD, #05-03/04, MOUNT ALVERNIA MEDICAL CENTRE A Singapore 574623",574623,20
ICON CANCER CENTRE MOUNT ELIZABETH,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #17-03/04, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,21
ICON CANCER CENTRE NOVENA,"MT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #06-24/25, MT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563,101
ICON CANCER CENTRE ORCHARD,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #13-09/10, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,10
ICON HAEMATOLOGY CENTRE MOUNT ELIZABETH,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #17-03/04, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,34
ICON HEALTH SCREENING,"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #09-04, NOVENA MEDICAL CENTER Singapore 307506",307506,99
ICON MEDICAL AESTHETICS CLINIC,"WISMA ATRIA 435 ORCHARD ROAD, #02-01E, WISMA ATRIA Singapore 238877",238877,99
ICON MEDICAL CLINIC," 517 JURONG WEST ST 52, #01-101, Singapore 640517",640517,15
ID CONSULT: SPECIALIST CLINIC FOR INFECTIOUS DISEASES &amp; TRAVEL HEALTH,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #06-01/02, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,103
IDO AESTHETICS,"THE CENTRAL 8 EU TONG SEN STREET, #11-89, THE CENTRAL Singapore 059818",059818,38
IDOC CLINIC,"HOUGANG GREEN SHOPPING MALL 21 HOUGANG STREET 51, #01-43, HOUGANG GREEN SHOPPING MALL Singapore 538719",538719,11
IDOC CLINIC (HONG KAH) PTE LTD,"HONG KAH COURT 502 JURONG WEST AVENUE 1, #01-813, HONG KAH COURT Singapore 640502",640502,61
IDS CLINIC,"NOVENA SPECIALIST CENTER 8 SINARAN DRIVE, #05-09 to 10, NOVENA SPECIALIST CENTER Singapore 307470",307470,79
IFPAS - NKF DIALYSIS CENTRE," 201 SERANGOON CENTRAL, #01-30, Singapore 550201",550201,50
IHP MEDICAL CLINIC @ APB, 459 JALAN AHMAD IBRAHIM Singapore 639934,639934,80
IHP MEDICAL CLINIC @ GSK, 23 ROCHESTER PARK Singapore 139234,139234,10
IHP MEDICAL CLINIC @ GSK TUAS," 10 TUAS SOUTH AVENUE 8, #01-065, Singapore 637421",637421,58
IHP MEDICAL CLINIC @ HP," 1150 DEPOT ROAD, #05-00, Singapore 109673",109673,78
IHP MEDICAL CLINIC @ SKYWORKS, 3 BEDOK SOUTH ROAD Singapore 469269,469269,63
ILLUMIA MEDICAL,"WHEELOCK PLACE 501 ORCHARD ROAD, #05-12, WHEELOCK PLACE Singapore 238880",238880,63
IM MEDICAL CLINIC,"ORCHID HOTEL 1 TRAS LINK, #02-12, ORCHID HOTEL Singapore 078867",078867,21
IMAGO AESTHETIC CLINIC,"AMK HUB 53 ANG MO KIO AVENUE 3, #03-26B, AMK HUB Singapore 569933",569933,12
IMC DENTAL,"ONE RAFFLES LINK 1 RAFFLES LINK, #B1-03/05, ONE RAFFLES LINK Singapore 039393",039393,68
IMMANUEL CENTRE FOR NEUROSURGERY,"Mount Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #09-38, Mount Elizabeth Novena Specialist Centre Singapore 329563",329563,101
IMMANUEL DIALYSIS CENTRE (AMK) PTE LTD," 529 Ang Mo Kio Ave 10, #01-2333, Singapore 560529",560529,46
IMMANUEL DIALYSIS CENTRE (MAYFLOWER) PTE LTD,"MAYFLOWER SHOPPING &amp; FOOD CENTRE 157 ANG MO KIO AVENUE 4, #01-550, MAYFLOWER SHOPPING &amp; FOOD CENTRE Singapore 560157",560157,20
IMMANUEL DIALYSIS CENTRE (WOODLANDS) PTE LTD," 166 WOODLANDS STREET 13, #02-521, Singapore 730166",730166,11
IMMANUEL DIALYSIS CENTRE (YISHUN) PTE LTD," 661 YISHUN AVENUE 4, #01-425, Singapore 760661",760661,71
IMMANUEL DIALYSIS CENTRE PTE LTD,"MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D 820 THOMSON ROAD, #05-54, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D Singapore 574623",574623,50
IMPLANTDONTICS COSMETIC AND IMPLANT DENTISTRY,"CAMDEN MEDICAL CENTRE 1 ORCHARD BOULEVARD, #10-02, CAMDEN MEDICAL CENTRE Singapore 248649",248649,53
IN SURGERY,"PARKWAY EAST MEDICAL CENTRE 319 JOO CHIAT PLACE, #03-03, PARKWAY EAST MEDICAL CENTRE Singapore 427989",427989,108
INEZ PSYCHOLOGICAL WELL BEING CLINIC,"Second Avenue Junction 733 BUKIT TIMAH ROAD, #01-03, Second Avenue Junction Singapore 269748",269748,43
INFECTIOUS DISEASE SPECIALISTS,"GLENEAGLES MEDICAL CENTRE 6 NAPIER RD, #05-13, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499,59
INFECTIOUS DISEASE SPECIALISTS @ MT E,"Mount Elizabeth Medical Centre 3 Mount Elizabeth, #09-02, Mount Elizabeth Medical Centre Singapore 228510",228510,32
INFECTIOUS DISEASE SPECIALISTS @ NOVENA,"Mount Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #06-33, Mount Elizabeth Novena Specialist Centre Singapore 329563",329563,71
INFECTIOUS DISEASE SPECIALISTS@FARRER,"CONNEXION, FARRER PARK MEDICAL CENTRE 1 FARRER PARK STATION ROAD, #14-01, CONNEXION, FARRER PARK MEDICAL CENTRE Singapore 217562",217562,32
INFECTIOUS DISEASES CARE,"CONNEXION 1 FARRER PARK STATION ROAD, #13-14, CONNEXION Singapore 217562",217562,80
INFECTIOUS DISEASES CARE PTE LTD,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #12-18, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,61
INFECTIOUS DISEASES MEDICAL CLINIC,"MOUNT ALVERNIA HOSPITAL 820 THOMSON ROAD, #07-57, MOUNT ALVERNIA HOSPITAL Singapore 574623",574623,34
INFECTIOUS DISEASES MEDICAL CLINIC AT PARKWAY EAST,"PARKWAY EAST MEDICAL CENTRE 319 JOO CHIAT PLACE, #04-07, PARKWAY EAST MEDICAL CENTRE Singapore 427989",427989,60
"INFINITY HAND, WRIST &amp; RECONSTRUCTIVE SURGERY CENTRE","MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE A 820 THOMSON ROAD, #06-05, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE A Singapore 574623",574623,92
INLIVEN MEDICAL,"NOVENA MEDICAL CENTER 10 SINARAN DRIVE, #08-14, NOVENA MEDICAL CENTER Singapore 307506",307506,81
INSYNC MEDICAL,"THE FLOW 66 EAST COAST ROAD, #07-01, THE FLOW Singapore 428778",428778,102
INTEGRATED WELLNESS CLINIC,"NOVENA SPECIALIST CENTER 8 SINARAN DRIVE, #05-04, NOVENA SPECIALIST CENTER Singapore 307470",307470,35
INTEGRATIVE CRITICAL CARE ANAESTHESIA &amp; PAIN SERVICES,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #09-39, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563,85
INTEGRATIVE PAIN CENTRE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #08-01, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,19
INTEMEDICAL (KOVAN)," 210 HOUGANG STREET 21, #01-233, Singapore 530210",530210,31
INTEMEDICAL 24 HOUR CLINIC,"CHENG SAN CENTRE 525 ANG MO KIO AVENUE 10, #01-2407, CHENG SAN CENTRE Singapore 560525",560525,38
INTERNATIONAL BABY CHILD &amp; ADOLESCENT CLINIC,"ANG MO KIO TOWN CENTRE 726 ANG MO KIO AVENUE 6, #01-4154/4156, ANG MO KIO TOWN CENTRE Singapore 560726",560726,25
INTERNATIONAL BABY CHILD &amp; ADOLESCENT SPECIALIST CLINIC,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #06-56/57, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563,77
INTERNATIONAL CANCER SPECIALISTS,"PARAGON 290 ORCHARD ROAD, #15-01/02, PARAGON Singapore 238859",238859,49
INTERNATIONAL CANCER SPECIALISTS @ MOUNT ELIZABETH MEDICAL CENTRE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #16-11, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,74
INTERNATIONAL CENTRE FOR THORACIC  SURGERY,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #10-38, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563,115
INTERNATIONAL CHILD &amp; ADOLESCENT CLINIC (ICAC SPECIALIST PTE LTD),"Mount Alvernia Hospital Medical Centre D 820 Thomson Road, #08-56/57, Mount Alvernia Hospital Medical Centre D Singapore 574623",574623,68
INTERNATIONAL CHILD AND ADOLESCENT CLINIC,"GLENEAGLES HOSPITAL Annexe Block 6A NAPIER ROAD, #02-43/44, GLENEAGLES HOSPITAL Annexe Block Singapore 258500",258500,2
INTERNATIONAL DENTAL CENTRE, 6 GEMMILL LANE Singapore 069249,069249,75
INTERNATIONAL DENTAL PTE LTD,"CAMDEN MEDICAL CENTRE 1 ORCHARD BOULEVARD, #02-01, CAMDEN MEDICAL CENTRE Singapore 248649",248649,101
INTERNATIONAL EYE CATARACT RETINA CENTRE,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #07-01, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,40
INTERNATIONAL EYE CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #06-04, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,38
INTERNATIONAL EYE SURGERY PTE LTD,"LUCKY PLAZA 304 ORCHARD ROAD, #05-27, LUCKY PLAZA Singapore 238863",238863,20
INTERNATIONAL HEART CLINIC PTE LTD,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #06-07, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,50
INTERNATIONAL MEDICAL CLINIC,"COLD STORAGE JELITA 293 HOLLAND RD, #02-03/04, COLD STORAGE JELITA Singapore 278628",278628,63
INTERNATIONAL NEURO ASSOCIATES PTE LTD,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #09-10, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,8
INTERNATIONAL O&amp;G ASSOCIATES PTE LTD,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #07-29, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563,73
INTERNATIONAL ORTHOPAEDIC CLINIC,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #05-24, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563,85
INTERNATIONAL PLAZA DENTAL SURGEONS,"INTERNATIONAL PLAZA 10 ANSON ROAD, #02-45, INTERNATIONAL PLAZA Singapore 079903",079903,102
INTERNATIONAL SPECIALIST EYE CENTRE,"YEW TEE SQUARE 624 CHOA CHU KANG STREET 62, #01-226, YEW TEE SQUARE Singapore 680624",680624,70
"INTERNATIONAL UROLOGY, FERTILITY AND GYNAECOLOGY CENTRE","Mount Elizabeth Medical Centre 3 Mount Elizabeth, #10-09, Mount Elizabeth Medical Centre Singapore 228510",228510,51
INTERNATIONAL WOMEN'S CLINIC,"CLIFFORD CENTRE 24 RAFFLES PLACE, #02-08, CLIFFORD CENTRE Singapore 048621",048621,73
INTERNATIONAL WOMEN'S SURGERY PTE LTD,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #05-06, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499,95
IPCARE CLINIC,BRIGHT VISION HOSPITAL (LEVEL 2) 5 LORONG NAPIRI BRIGHT VISION HOSPITAL (LEVEL 2) Singapore 547530,547530,85
IRENE &amp; JON CLINIC FOR WOMEN,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #10-63, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563,102
IRENE CHUA CLINIC FOR WOMEN,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #08-18, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499,32
ISLAND FAMILY CLINIC &amp; ENDOSCOPY CENTRE," 338 ANCHORVALE CRESCENT, #01-08, Singapore 540338",540338,35
ISLAND FAMILY CLINIC (ANCHORVALE)," 338 ANCHORVALE CRESCENT, #01-02, Singapore 540338",540338,78
ISLAND FAMILY CLINIC (BEDOK)," 763 BEDOK RESERVOIR VIEW, #01-283, Singapore 470763",470763,77
ISLAND FAMILY CLINIC (BUKIT BATOK)," 447 BUKIT BATOK WEST AVENUE 9, #01-05, Singapore 650447",650447,42
ISLAND FAMILY CLINIC (FERNVALE)," 473A FERNVALE STREET, #01-03, Singapore 791473",791473,45
ISLAND FAMILY CLINIC (KEAT HONG)," 803 KEAT HONG CLOSE, #01-04, Singapore 680803",680803,64
ISLAND FAMILY CLINIC (SELETAR)," 455 SENGKANG WEST AVENUE, #01-14, Singapore 790455",790455,103
ISLAND FAMILY CLINIC (SENGKANG)," 279 SENGKANG EAST AVENUE, #01-05, Singapore 540279",540279,17
ISLAND GROUP CLINIC,"CONCORDE HOTEL &amp; SHOPPING MALL 100 ORCHARD RD, #04-104, CONCORDE HOTEL &amp; SHOPPING MALL Singapore 238840",238840,32
ISLAND MEDICAL CLINIC,"Revenue House 55 Newton Road, #02-07, Revenue House Singapore 307987",307987,70
ISLAND ORTHOPAEDIC CONSULTANTS PTE LTD,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #05-08, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,9
ISLAND ORTHOPAEDICS,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #02-16, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499,105
ISMILE DENTAL CLINIC," 78A Telok Blangah Street 32, #01-12, Singapore 101078",101078,32
ISMILE DENTAL SURGERY,"COMPASS ONE 1 SENGKANG SQUARE, #04-15, COMPASS ONE Singapore 545078",545078,43
IVOR J. LIM PLASTIC SURGERY,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #11-60/61/62/63, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563,69
IVY YAP GASTROENTEROLOGY &amp; LIVER CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MT ELIZABETH, #15-01, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,23
IYAC AESTHETIC CLINIC,"CAMDEN MEDICAL CENTRE ONE ORCHARD BOULEVARD, #06-02/03, CAMDEN MEDICAL CENTRE Singapore 248649",248649,94
J LASER AND AESTHETICS CLINIC,"ROYAL SQUARE @ NOVENA 101 IRRAWADDY ROAD, #19-08/09, ROYAL SQUARE @ NOVENA Singapore 329565",329565,27
J T MEDICAL CENTRE," 844 TAMPINES ST 82, #01-135, Singapore 520844",520844,87
J.D.G. DENTAL SURGERY (JURONG DENTAL GROUP)," 111 WOODLANDS ST 13, #01-84, Singapore 730111",730111,65
J.K. LEONG (DENTAL CENTRE) PTE LTD,"PARKLANE SHOPPING MALL 35 SELEGIE ROAD, #01-32/33/34, PARKLANE SHOPPING MALL Singapore 188307",188307,77
JADE MEDICAL CLINIC PTE LTD,"THE CENTRAL OFFICE TOWER 1 8 EU TONG SEN STREET, #13-99, THE CENTRAL OFFICE TOWER 1 Singapore 059818",059818,31
JAMES LEE ORTHOPAEDIC SURGERY,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #09-15, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499,22
JAMIYAH MEDICAL CLINIC,"JAMIYAH SINGAPORE 31 LORONG 12, GEYLANG, LEVEL 4 JAMIYAH SINGAPORE Singapore 399006",399006,44
JANE &amp; LEE SEMBAWANG FAMILY CLINIC," 483 Admiralty Link, #01-23, Singapore 750483",750483,46
JANE YAP CHEST &amp; MEDICAL CLINIC  PTE LTD,"MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D 820 THOMSON ROAD, #05-57, MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D Singapore 574623",574623,107
JANE YAP CHEST &amp; MEDICAL CLINIC PTE LTD,"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #09-36, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563,113
JAPAN CLINIC AND SURGERY," 802 FRENCH RD, #01-55, Singapore 200802",200802,106
JAPAN GREEN CLINIC,"PARAGON 290 ORCHARD ROAD, #10-01, PARAGON Singapore 238859",238859,85
JAS MEDICAL SCREENING CENTRE PTE LTD, 67 LOR 27 GEYLANG Singapore 388189,388189,102
JASON LIM ENDOSCOPY &amp; PILES CENTRE,"NOVENA MEDICAL CENTRE 10 SINARAN DRIVE, #09-12, NOVENA MEDICAL CENTRE Singapore 307506",307506,116
JASON LIM ENDOSCOPY &amp; SURGERY (NOVENA),"MOUNT ELIZABETH NOVENA SPECIALIST CENTRE 38 IRRAWADDY ROAD, #05-49, MOUNT ELIZABETH NOVENA SPECIALIST CENTRE Singapore 329563",329563,22
JCL DENTAL SURGERY," 5 Upper Aljunied Lane, #01-42, Singapore 360005",360005,97
JEAN HO SKIN AND LASER CLINIC,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #14-05, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,18
JEANETTE CHEN WOMEN'S CLINIC,"THOMSON MEDICAL CENTRE 339 THOMSON ROAD, #05-02A, THOMSON MEDICAL CENTRE Singapore 307677",307677,93
JERRY TAN EYE SURGERY,"SHAW CENTRE 1 SCOTTS ROAD, #21-01/02/03/04, SHAW CENTRE Singapore 228208",228208,0
JESSELTON DENTAL CENTRE,"PACIFIC PLAZA 9 SCOTTS ROAD, #06-05, PACIFIC PLAZA Singapore 228210",228210,109
JGH DENTAL CLINIC,"PARAGON 290 ORCHARD ROAD, #10-01, PARAGON Singapore 238859",238859,70
JINMIN CLINIC, 430 CHANGI RD Singapore 419872,419872,19
JIREH DENTAL CLINIC," 126 Toa Payoh Lor 1, #01-553, Singapore 310126",310126,55
JIREH FAMILY CLINIC," 883 WOODLANDS ST 82, #02-468A, Singapore 730883",730883,55
JIREH HEART CENTRE,"Mount Elizabeth Novena Specialist Centre 38 IRRAWADDY ROAD, #06-63, Mount Elizabeth Novena Specialist Centre Singapore 329563",329563,31
JIREH MEDICAL CLINIC," 70 Toa Payoh Lorong 4, #01-335, Singapore 310070",310070,99
JJ CHUA REJUVENATIVE COSMETIC &amp; LASER SURGERY,"MOUNT ELIZABETH MEDICAL CENTRE 3 MOUNT ELIZABETH, #03-05, MOUNT ELIZABETH MEDICAL CENTRE Singapore 228510",228510,31
JJ CLINIC &amp; SURGERY," 107 ANG MO KIO AVENUE 4, #01-150, Singapore 560107",560107,29
JL AESTHETIC &amp; MEDICAL CLINIC,"WISMA ATRIA 435 ORCHARD ROAD, #17-04/05, WISMA ATRIA Singapore 238877",238877,64
JL EYE SPECIALISTS,"GLENEAGLES MEDICAL CENTRE 6 NAPIER ROAD, #07-10, GLENEAGLES MEDICAL CENTRE Singapore 258499",258499,55
JL SPORTS MEDICINE &amp; SURGERY,"Gleneagles Medical Centre 6 Napier Road, #05-08, Gleneagles Medical Centre Singapore 258499",258499,60
